_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites
"$$BUZZ,217,13:44:00,51.95021,-2.54466,00148,11*F601",M0RPI/5,217,13:44:00,51.95021,-2.54466,148,11
"$$BUZZ,218,13:44:06,51.95022,-2.54465,00148,11*D1BA",M0RPI/5,218,13:44:06,51.95022,-2.54465,148,11
"$$BUZZ,219,13:44:12,51.95022,-2.54465,00148,11*4747",M0RPI/5,219,13:44:12,51.95022,-2.54465,148,11
"$$BUZZ,220,13:44:18,51.95022,-2.54465,00148,11*2196",M0RPI/5,220,13:44:18,51.95022,-2.54465,148,11
"$$BUZZ,221,13:44:24,51.95022,-2.54465,00148,11*7207",M0RPI/5,221,13:44:24,51.95022,-2.54465,148,11
"$$BUZZ,222,13:44:30,51.95022,-2.54466,00147,11*796C",M0RPI/5,222,13:44:30,51.95022,-2.54466,147,11
"$$BUZZ,223,13:44:36,51.95022,-2.54466,00146,11*20EB",M0RPI/5,223,13:44:36,51.95022,-2.54466,146,11
"$$BUZZ,224,13:44:42,51.95022,-2.54467,00146,11*C2BD",M0RPI/5,224,13:44:42,51.95022,-2.54467,146,11
"$$BUZZ,225,13:44:48,51.95022,-2.54467,00146,11*4B5F",M0RPI/5,225,13:44:48,51.95022,-2.54467,146,11
"$$BUZZ,226,13:44:54,51.95022,-2.54467,00146,11*1194",M0RPI/5,226,13:44:54,51.95022,-2.54467,146,11
"$$BUZZ,227,13:45:00,51.95023,-2.54467,00146,11*24A4",M0RPI/5,227,13:45:00,51.95023,-2.54467,146,11
"$$BUZZ,228,13:45:06,51.95022,-2.54467,00147,11*687B",M0RPI/5,228,13:45:06,51.95022,-2.54467,147,11
"$$BUZZ,229,13:45:12,51.95023,-2.54467,00147,11*2099",M0RPI/5,229,13:45:12,51.95023,-2.54467,147,11
"$$BUZZ,230,13:45:18,51.95023,-2.54467,00146,11*E9EB",M0RPI/5,230,13:45:18,51.95023,-2.54467,146,11
"$$BUZZ,231,13:45:24,51.95023,-2.54467,00146,11*BA7A",M0RPI/5,231,13:45:24,51.95023,-2.54467,146,11
"$$BUZZ,232,13:45:30,51.95023,-2.54466,00146,11*BB75",M0RPI/5,232,13:45:30,51.95023,-2.54466,146,11
"$$BUZZ,233,13:45:36,51.95022,-2.54466,00145,11*D185",M0RPI/5,233,13:45:36,51.95022,-2.54466,145,11
"$$BUZZ,234,13:45:42,51.95022,-2.54466,00145,11*5C96",M0RPI/5,234,13:45:42,51.95022,-2.54466,145,11
"$$BUZZ,235,13:45:48,51.95022,-2.54467,00145,11*BA31",M0RPI/5,235,13:45:48,51.95022,-2.54467,145,11
"$$BUZZ,236,13:45:54,51.95022,-2.54466,00145,11*8FBF",M0RPI/5,236,13:45:54,51.95022,-2.54466,145,11
"$$BUZZ,237,13:46:00,51.95022,-2.54466,00145,11*68E3",M0RPI/5,237,13:46:00,51.95022,-2.54466,145,11
"$$BUZZ,238,13:46:06,51.95022,-2.54466,00145,11*8C97",M0RPI/5,238,13:46:06,51.95022,-2.54466,145,11
"$$BUZZ,239,13:46:12,51.95022,-2.54466,00146,11*81B6",M0RPI/5,239,13:46:12,51.95022,-2.54466,146,11
"$$BUZZ,240,13:46:18,51.95022,-2.54465,00146,11*F4A7",M0RPI/5,240,13:46:18,51.95022,-2.54465,146,11
"$$BUZZ,241,13:46:24,51.95023,-2.54465,00146,11*7929",M0RPI/5,241,13:46:24,51.95023,-2.54465,146,11
"$$BUZZ,242,13:46:30,51.95023,-2.54465,00146,11*1763",M0RPI/5,242,13:46:30,51.95023,-2.54465,146,11
"$$BUZZ,243,13:46:36,51.95023,-2.54465,00147,11*4EE4",M0RPI/5,243,13:46:36,51.95023,-2.54465,147,11
"$$BUZZ,244,13:46:42,51.95023,-2.54464,00147,11*ACB2",M0RPI/5,244,13:46:42,51.95023,-2.54464,147,11
"$$BUZZ,245,13:46:48,51.95023,-2.54464,00148,11*F1BE",M0RPI/5,245,13:46:48,51.95023,-2.54464,148,11
"$$BUZZ,246,13:46:54,51.95023,-2.54464,00148,11*AB75",M0RPI/5,246,13:46:54,51.95023,-2.54464,148,11
"$$BUZZ,247,13:47:00,51.95023,-2.54465,00148,11*2F1F",M0RPI/5,247,13:47:00,51.95023,-2.54465,148,11
"$$BUZZ,248,13:47:06,51.95023,-2.54465,00148,11*CB6B",M0RPI/5,248,13:47:06,51.95023,-2.54465,148,11
"$$BUZZ,249,13:47:12,51.95023,-2.54464,00149,11*4467",M0RPI/5,249,13:47:12,51.95023,-2.54464,149,11
"$$BUZZ,250,13:47:18,51.95023,-2.54464,00149,11*FBA1",M0RPI/5,250,13:47:18,51.95023,-2.54464,149,11
"$$BUZZ,251,13:47:24,51.95023,-2.54464,00150,11*F116",M0RPI/5,251,13:47:24,51.95023,-2.54464,150,11
"$$BUZZ,252,13:47:30,51.95024,-2.54464,00149,11*FC65",M0RPI/5,252,13:47:30,51.95024,-2.54464,149,11
"$$BUZZ,253,13:47:36,51.95023,-2.54465,00149,11*860C",M0RPI/5,253,13:47:36,51.95023,-2.54465,149,11
"$$BUZZ,254,13:47:42,51.95023,-2.54465,00148,11*7DAB",M0RPI/5,254,13:47:42,51.95023,-2.54465,148,11
"$$BUZZ,255,13:47:48,51.95023,-2.54465,00147,11*20A7",M0RPI/5,255,13:47:48,51.95023,-2.54465,147,11
"$$BUZZ,256,13:47:54,51.95023,-2.54466,00146,11*BD17",M0RPI/5,256,13:47:54,51.95023,-2.54466,146,11
"$$BUZZ,257,13:48:00,51.95023,-2.54466,00146,11*7361",M0RPI/5,257,13:48:00,51.95023,-2.54466,146,11
"$$BUZZ,258,13:48:06,51.95023,-2.54467,00146,10*E871",M0RPI/5,258,13:48:06,51.95023,-2.54467,146,10
"$$BUZZ,259,13:48:12,51.95023,-2.54467,00145,10*E550",M0RPI/5,259,13:48:12,51.95023,-2.54467,145,10
"$$BUZZ,260,13:48:18,51.95023,-2.54467,00145,11*93A0",M0RPI/5,260,13:48:18,51.95023,-2.54467,145,11
"$$BUZZ,261,13:48:24,51.95023,-2.54467,00145,11*C031",M0RPI/5,261,13:48:24,51.95023,-2.54467,145,11
"$$BUZZ,262,13:48:30,51.95023,-2.54466,00145,11*C13E",M0RPI/5,262,13:48:30,51.95023,-2.54466,145,11
"$$BUZZ,263,13:48:36,51.95023,-2.54466,00146,11*75D1",M0RPI/5,263,13:48:36,51.95023,-2.54466,146,11
"$$BUZZ,264,13:48:42,51.95023,-2.54465,00146,11*490D",M0RPI/5,264,13:48:42,51.95023,-2.54465,146,11
"$$BUZZ,265,13:48:48,51.95023,-2.54464,00147,11*D91E",M0RPI/5,265,13:48:48,51.95023,-2.54464,147,11
"$$BUZZ,266,13:48:54,51.95023,-2.54464,00147,11*83D5",M0RPI/5,266,13:48:54,51.95023,-2.54464,147,11
"$$BUZZ,267,13:49:00,51.95023,-2.54463,00148,11*A0EE",M0RPI/5,267,13:49:00,51.95023,-2.54463,148,11
"$$BUZZ,268,13:49:06,51.95023,-2.54463,00148,11*449A",M0RPI/5,268,13:49:06,51.95023,-2.54463,148,11
"$$BUZZ,269,13:49:12,51.95023,-2.54463,00148,11*D267",M0RPI/5,269,13:49:12,51.95023,-2.54463,148,11
"$$BUZZ,270,13:49:18,51.95023,-2.54464,00148,11*715B",M0RPI/5,270,13:49:18,51.95023,-2.54464,148,11
"$$BUZZ,271,13:49:24,51.95023,-2.54464,00147,11*F624",M0RPI/5,271,13:49:24,51.95023,-2.54464,147,11
"$$BUZZ,272,13:49:30,51.95022,-2.54464,00147,11*4671",M0RPI/5,272,13:49:30,51.95022,-2.54464,147,11
"$$BUZZ,273,13:49:36,51.95023,-2.54465,00146,11*AEAC",M0RPI/5,273,13:49:36,51.95023,-2.54465,146,11
"$$BUZZ,274,13:49:42,51.95022,-2.54465,00146,11*FDA0",M0RPI/5,274,13:49:42,51.95022,-2.54465,146,11
"$$BUZZ,275,13:49:48,51.95022,-2.54465,00146,11*7442",M0RPI/5,275,13:49:48,51.95022,-2.54465,146,11
"$$BUZZ,276,13:49:54,51.95022,-2.54465,00146,11*2E89",M0RPI/5,276,13:49:54,51.95022,-2.54465,146,11
"$$BUZZ,277,13:50:00,51.95022,-2.54465,00146,11*AD2C",M0RPI/5,277,13:50:00,51.95022,-2.54465,146,11
"$$BUZZ,278,13:50:06,51.95022,-2.54466,00145,11*634B",M0RPI/5,278,13:50:06,51.95022,-2.54466,145,11
"$$BUZZ,279,13:50:12,51.95022,-2.54466,00145,11*F5B6",M0RPI/5,279,13:50:12,51.95022,-2.54466,145,11
"$$BUZZ,280,13:50:18,51.95022,-2.54465,00146,11*4F44",M0RPI/5,280,13:50:18,51.95022,-2.54465,146,11
"$$BUZZ,281,13:50:24,51.95022,-2.54466,00146,11*AD1A",M0RPI/5,281,13:50:24,51.95022,-2.54466,146,11
"$$BUZZ,282,13:50:30,51.95022,-2.54465,00146,11*729F",M0RPI/5,282,13:50:30,51.95022,-2.54465,146,11
"$$BUZZ,283,13:50:36,51.95023,-2.54465,00146,11*83B3",M0RPI/5,283,13:50:36,51.95023,-2.54465,146,11
"$$BUZZ,284,13:50:42,51.95023,-2.54466,00145,11*24B3",M0RPI/5,284,13:50:42,51.95023,-2.54466,145,11
"$$BUZZ,285,13:50:48,51.95023,-2.54466,00146,11*368D",M0RPI/5,285,13:50:48,51.95023,-2.54466,146,11
"$$BUZZ,286,13:50:54,51.95023,-2.54466,00145,11*F79A",M0RPI/5,286,13:50:54,51.95023,-2.54466,145,11
"$$BUZZ,287,13:51:00,51.95023,-2.54466,00146,11*8769",M0RPI/5,287,13:51:00,51.95023,-2.54466,146,11
"$$BUZZ,288,13:51:06,51.95023,-2.54467,00146,11*0C58",M0RPI/5,288,13:51:06,51.95023,-2.54467,146,11
"$$BUZZ,289,13:51:12,51.95024,-2.54466,00146,11*CFFF",M0RPI/5,289,13:51:12,51.95024,-2.54466,146,11
"$$BUZZ,290,13:51:18,51.95029,-2.54458,00145,11*ACD5",M0RPI/5,290,13:51:18,51.95029,-2.54458,145,11
"$$BUZZ,291,13:51:24,51.95029,-2.54449,00145,11*4848",M0RPI/5,291,13:51:24,51.95029,-2.54449,145,11
"$$BUZZ,292,13:51:30,51.95029,-2.54445,00148,8*1166",M0RPI/5,292,13:51:30,51.95029,-2.54445,148,8
"$$BUZZ,293,13:51:36,51.95031,-2.54441,00152,7*B476",M0RPI/5,293,13:51:36,51.95031,-2.54441,152,7
"$$BUZZ,294,13:51:42,51.95030,-2.54439,00157,9*0FCF",M0RPI/5,294,13:51:42,51.9503,-2.54439,157,9
"$$BUZZ,295,13:51:48,51.95032,-2.54438,00158,8*8002",M0RPI/5,295,13:51:48,51.95032,-2.54438,158,8
"$$BUZZ,296,13:51:54,51.95028,-2.54438,00150,7*A680",M0RPI/5,296,13:51:54,51.95028,-2.54438,150,7
"$$BUZZ,297,13:52:00,51.95024,-2.54431,00146,10*5E62",M0RPI/5,297,13:52:00,51.95024,-2.54431,146,10
"$$BUZZ,298,13:52:06,51.95022,-2.54433,00142,9*708B",M0RPI/5,298,13:52:06,51.95022,-2.54433,142,9
"$$BUZZ,299,13:52:12,51.95023,-2.54434,00144,9*DBFC",M0RPI/5,299,13:52:12,51.95023,-2.54434,144,9
"$$BUZZ,300,13:52:18,51.95021,-2.54433,00143,9*2F7F",M0RPI/5,300,13:52:18,51.95021,-2.54433,143,9
"$$BUZZ,301,13:52:24,51.95020,-2.54432,00144,9*0BA8",M0RPI/5,301,13:52:24,51.9502,-2.54432,144,9
"$$BUZZ,302,13:52:30,51.95020,-2.54432,00143,9*84F7",M0RPI/5,302,13:52:30,51.9502,-2.54432,143,9
"$$BUZZ,303,13:52:36,51.95019,-2.54433,00144,9*CF0F",M0RPI/5,303,13:52:36,51.95019,-2.54433,144,9
"$$BUZZ,304,13:52:42,51.95019,-2.54432,00146,9*3EFF",M0RPI/5,304,13:52:42,51.95019,-2.54432,146,9
"$$BUZZ,305,13:52:48,51.95019,-2.54431,00146,8*AB27",M0RPI/5,305,13:52:48,51.95019,-2.54431,146,8
"$$BUZZ,306,13:52:54,51.95020,-2.54432,00146,8*54C2",M0RPI/5,306,13:52:54,51.9502,-2.54432,146,8
"$$BUZZ,307,13:53:00,51.95020,-2.54432,00145,8*CE90",M0RPI/5,307,13:53:00,51.9502,-2.54432,145,8
"$$BUZZ,308,13:53:06,51.95020,-2.54431,00143,9*BAEF",M0RPI/5,308,13:53:06,51.9502,-2.54431,143,9
"$$BUZZ,309,13:53:12,51.95020,-2.54430,00143,9*0981",M0RPI/5,309,13:53:12,51.9502,-2.5443,143,9
"$$BUZZ,310,13:53:18,51.95020,-2.54429,00145,8*0046",M0RPI/5,310,13:53:18,51.9502,-2.54429,145,8
"$$BUZZ,311,13:53:24,51.95020,-2.54430,00144,8*20BA",M0RPI/5,311,13:53:24,51.9502,-2.5443,144,8
"$$BUZZ,312,13:53:30,51.95021,-2.54429,00142,8*C57D",M0RPI/5,312,13:53:30,51.95021,-2.54429,142,8
"$$BUZZ,313,13:53:36,51.95023,-2.54429,00139,8*C2F7",M0RPI/5,313,13:53:36,51.95023,-2.54429,139,8
"$$BUZZ,314,13:53:42,51.95023,-2.54427,00137,8*DE32",M0RPI/5,314,13:53:42,51.95023,-2.54427,137,8
"$$BUZZ,315,13:53:48,51.95021,-2.54423,00137,9*0A02",M0RPI/5,315,13:53:48,51.95021,-2.54423,137,9
"$$BUZZ,316,13:53:54,51.95022,-2.54418,00136,10*C1B1",M0RPI/5,316,13:53:54,51.95022,-2.54418,136,10
"$$BUZZ,317,13:54:00,51.95020,-2.54423,00137,10*67DE",M0RPI/5,317,13:54:00,51.9502,-2.54423,137,10
"$$BUZZ,318,13:54:06,51.95005,-2.54437,00143,10*A695",M0RPI/5,318,13:54:06,51.95005,-2.54437,143,10
"$$BUZZ,319,13:54:12,51.94989,-2.54440,00144,11*56E3",M0RPI/5,319,13:54:12,51.94989,-2.5444,144,11
"$$BUZZ,320,13:54:18,51.94984,-2.54451,00148,9*C5E8",M0RPI/5,320,13:54:18,51.94984,-2.54451,148,9
"$$BUZZ,321,13:54:24,51.94992,-2.54466,00147,11*FCFE",M0RPI/5,321,13:54:24,51.94992,-2.54466,147,11
"$$BUZZ,322,13:54:30,51.95007,-2.54472,00147,10*9EBB",M0RPI/5,322,13:54:30,51.95007,-2.54472,147,10
"$$BUZZ,323,13:54:36,51.95023,-2.54474,00147,10*E14E",M0RPI/5,323,13:54:36,51.95023,-2.54474,147,10
"$$BUZZ,324,13:54:42,51.95038,-2.54473,00146,10*D19E",M0RPI/5,324,13:54:42,51.95038,-2.54473,146,10
"$$BUZZ,325,13:54:48,51.95049,-2.54488,00147,10*0879",M0RPI/5,325,13:54:48,51.95049,-2.54488,147,10
"$$BUZZ,326,13:54:54,51.95052,-2.54525,00143,11*D69C",M0RPI/5,326,13:54:54,51.95052,-2.54525,143,11
"$$BUZZ,327,13:55:00,51.95058,-2.54570,00140,11*D130",M0RPI/5,327,13:55:00,51.95058,-2.5457,140,11
"$$BUZZ,328,13:55:06,51.95064,-2.54619,00138,10*90E3",M0RPI/5,328,13:55:06,51.95064,-2.54619,138,10
"$$BUZZ,329,13:55:12,51.95069,-2.54668,00136,11*F4A3",M0RPI/5,329,13:55:12,51.95069,-2.54668,136,11
"$$BUZZ,330,13:55:18,51.95074,-2.54717,00133,11*B8D4",M0RPI/5,330,13:55:18,51.95074,-2.54717,133,11
"$$BUZZ,331,13:55:24,51.95079,-2.54758,00131,10*17C4",M0RPI/5,331,13:55:24,51.95079,-2.54758,131,10
"$$BUZZ,332,13:55:30,51.95082,-2.54794,00129,11*8514",M0RPI/5,332,13:55:30,51.95082,-2.54794,129,11
"$$BUZZ,333,13:55:36,51.95086,-2.54819,00128,11*ADDA",M0RPI/5,333,13:55:36,51.95086,-2.54819,128,11
"$$BUZZ,334,13:55:42,51.95088,-2.54838,00128,10*8B20",M0RPI/5,334,13:55:42,51.95088,-2.54838,128,10
"$$BUZZ,335,13:55:48,51.95087,-2.54850,00126,11*A127",M0RPI/5,335,13:55:48,51.95087,-2.5485,126,11
"$$BUZZ,336,13:55:54,51.95088,-2.54852,00124,11*622F",M0RPI/5,336,13:55:54,51.95088,-2.54852,124,11
"$$BUZZ,337,13:56:00,51.95090,-2.54851,00122,11*B6A8",M0RPI/5,337,13:56:00,51.9509,-2.54851,122,11
"$$BUZZ,338,13:56:06,51.95089,-2.54851,00122,11*294E",M0RPI/5,338,13:56:06,51.95089,-2.54851,122,11
"$$BUZZ,339,13:56:12,51.95089,-2.54852,00121,11*95A0",M0RPI/5,339,13:56:12,51.95089,-2.54852,121,11
"$$BUZZ,340,13:56:18,51.95089,-2.54852,00121,11*517E",M0RPI/5,340,13:56:18,51.95089,-2.54852,121,11
"$$BUZZ,341,13:56:24,51.95089,-2.54853,00119,11*06BB",M0RPI/5,341,13:56:24,51.95089,-2.54853,119,11
"$$BUZZ,342,13:56:30,51.95090,-2.54850,00119,10*B28D",M0RPI/5,342,13:56:30,51.9509,-2.5485,119,10
"$$BUZZ,343,13:56:36,51.95090,-2.54845,00119,11*97A6",M0RPI/5,343,13:56:36,51.9509,-2.54845,119,11
"$$BUZZ,344,13:56:42,51.95088,-2.54843,00120,11*D122",M0RPI/5,344,13:56:42,51.95088,-2.54843,120,11
"$$BUZZ,345,13:56:48,51.95088,-2.54843,00123,10*D33D",M0RPI/5,345,13:56:48,51.95088,-2.54843,123,10
"$$BUZZ,346,13:56:54,51.95088,-2.54843,00123,11*99D7",M0RPI/5,346,13:56:54,51.95088,-2.54843,123,11
"$$BUZZ,347,13:57:00,51.95087,-2.54843,00121,12*05D2",M0RPI/5,347,13:57:00,51.95087,-2.54843,121,12
"$$BUZZ,348,13:57:06,51.95086,-2.54844,00121,12*2343",M0RPI/5,348,13:57:06,51.95086,-2.54844,121,12
"$$BUZZ,349,13:57:12,51.95086,-2.54843,00121,11*9927",M0RPI/5,349,13:57:12,51.95086,-2.54843,121,11
"$$BUZZ,350,13:57:18,51.95086,-2.54843,00121,11*26E1",M0RPI/5,350,13:57:18,51.95086,-2.54843,121,11
"$$BUZZ,351,13:57:24,51.95086,-2.54843,00121,10*6551",M0RPI/5,351,13:57:24,51.95086,-2.54843,121,10
"$$BUZZ,352,13:57:30,51.95086,-2.54844,00120,12*4117",M0RPI/5,352,13:57:30,51.95086,-2.54844,120,12
"$$BUZZ,353,13:57:36,51.95086,-2.54844,00120,12*6E24",M0RPI/5,353,13:57:36,51.95086,-2.54844,120,12
"$$BUZZ,354,13:57:42,51.95086,-2.54844,00119,12*FE92",M0RPI/5,354,13:57:42,51.95086,-2.54844,119,12
"$$BUZZ,355,13:57:48,51.95086,-2.54844,00119,12*7770",M0RPI/5,355,13:57:48,51.95086,-2.54844,119,12
"$$BUZZ,356,13:57:54,51.95087,-2.54843,00119,11*DF3D",M0RPI/5,356,13:57:54,51.95087,-2.54843,119,11
"$$BUZZ,357,13:58:00,51.95087,-2.54844,00120,12*2077",M0RPI/5,357,13:58:00,51.95087,-2.54844,120,12
"$$BUZZ,358,13:58:06,51.95087,-2.54843,00120,12*D8F9",M0RPI/5,358,13:58:06,51.95087,-2.54843,120,12
"$$BUZZ,359,13:58:12,51.95087,-2.54843,00120,12*4E04",M0RPI/5,359,13:58:12,51.95087,-2.54843,120,12
"$$BUZZ,360,13:58:18,51.95087,-2.54843,00120,12*28D5",M0RPI/5,360,13:58:18,51.95087,-2.54843,120,12
"$$BUZZ,361,13:58:24,51.95088,-2.54842,00121,12*C894",M0RPI/5,361,13:58:24,51.95088,-2.54842,121,12
"$$BUZZ,362,13:58:30,51.95089,-2.54842,00121,12*78C1",M0RPI/5,362,13:58:30,51.95089,-2.54842,121,12
"$$BUZZ,363,13:58:36,51.95088,-2.54842,00121,12*89ED",M0RPI/5,363,13:58:36,51.95088,-2.54842,121,12
"$$BUZZ,364,13:58:42,51.95087,-2.54842,00121,12*AEDF",M0RPI/5,364,13:58:42,51.95087,-2.54842,121,12
"$$BUZZ,365,13:58:48,51.95087,-2.54841,00122,12*0D2E",M0RPI/5,365,13:58:48,51.95087,-2.54841,122,12
"$$BUZZ,366,13:58:54,51.95088,-2.54842,00121,12*D7D7",M0RPI/5,366,13:58:54,51.95088,-2.54842,121,12
"$$BUZZ,367,13:59:00,51.95087,-2.54842,00121,12*96D9",M0RPI/5,367,13:59:00,51.95087,-2.54842,121,12
"$$BUZZ,368,13:59:06,51.95087,-2.54842,00121,12*72AD",M0RPI/5,368,13:59:06,51.95087,-2.54842,121,12
"$$BUZZ,369,13:59:12,51.95087,-2.54841,00125,12*9F6E",M0RPI/5,369,13:59:12,51.95087,-2.54841,125,12
"$$BUZZ,370,13:59:18,51.95087,-2.54841,00124,12*561C",M0RPI/5,370,13:59:18,51.95087,-2.54841,124,12
"$$BUZZ,371,13:59:24,51.95087,-2.54841,00123,12*54A0",M0RPI/5,371,13:59:24,51.95087,-2.54841,123,12
"$$BUZZ,373,13:59:36,51.95086,-2.54841,00122,11*8D11",M0RPI/5,373,13:59:36,51.95086,-2.54841,122,11
"$$BUZZ,374,13:59:42,51.95086,-2.54840,00123,12*2990",M0RPI/5,374,13:59:42,51.95086,-2.5484,123,12
"$$BUZZ,375,13:59:48,51.95086,-2.54841,00122,12*B983",M0RPI/5,375,13:59:48,51.95086,-2.54841,122,12
"$$BUZZ,376,13:59:54,51.95087,-2.54842,00122,12*8C98",M0RPI/5,376,13:59:54,51.95087,-2.54842,122,12
"$$BUZZ,377,14:00:00,51.95088,-2.54842,00123,12*4209",M0RPI/5,377,14:00:00,51.95088,-2.54842,123,12
"$$BUZZ,378,14:00:06,51.95088,-2.54842,00123,12*A67D",M0RPI/5,378,14:00:06,51.95088,-2.54842,123,12
"$$BUZZ,379,14:00:12,51.95087,-2.54840,00123,12*442B",M0RPI/5,379,14:00:12,51.95087,-2.5484,123,12
"$$BUZZ,380,14:00:18,51.95087,-2.54839,00123,12*D879",M0RPI/5,380,14:00:18,51.95087,-2.54839,123,12
"$$BUZZ,381,14:00:24,51.95087,-2.54839,00123,12*8BE8",M0RPI/5,381,14:00:24,51.95087,-2.54839,123,12
"$$BUZZ,382,14:00:30,51.95087,-2.54838,00123,13*9AC6",M0RPI/5,382,14:00:30,51.95087,-2.54838,123,13
"$$BUZZ,383,14:00:36,51.95087,-2.54838,00123,13*B5F5",M0RPI/5,383,14:00:36,51.95087,-2.54838,123,13
"$$BUZZ,384,14:00:42,51.95086,-2.54841,00124,13*BB67",M0RPI/5,384,14:00:42,51.95086,-2.54841,124,13
"$$BUZZ,385,14:00:48,51.95087,-2.54842,00123,13*0C78",M0RPI/5,385,14:00:48,51.95087,-2.54842,123,13
"$$BUZZ,386,14:00:54,51.95087,-2.54841,00123,13*E77C",M0RPI/5,386,14:00:54,51.95087,-2.54841,123,13
"$$BUZZ,387,14:01:00,51.95087,-2.54841,00123,13*0C53",M0RPI/5,387,14:01:00,51.95087,-2.54841,123,13
"$$BUZZ,388,14:01:06,51.95087,-2.54841,00124,13*B90A",M0RPI/5,388,14:01:06,51.95087,-2.54841,124,13
"$$BUZZ,389,14:01:12,51.95087,-2.54841,00124,13*2FF7",M0RPI/5,389,14:01:12,51.95087,-2.54841,124,13
"$$BUZZ,390,14:01:18,51.95087,-2.54841,00125,13*E685",M0RPI/5,390,14:01:18,51.95087,-2.54841,125,13
"$$BUZZ,391,14:01:24,51.95087,-2.54841,00125,13*B514",M0RPI/5,391,14:01:24,51.95087,-2.54841,125,13
"$$BUZZ,392,14:01:30,51.95087,-2.54841,00125,12*CB7F",M0RPI/5,392,14:01:30,51.95087,-2.54841,125,12
"$$BUZZ,393,14:01:36,51.95087,-2.54841,00124,11*A29B",M0RPI/5,393,14:01:36,51.95087,-2.54841,124,11
"$$BUZZ,394,14:01:42,51.95087,-2.54841,00123,12*4EC6",M0RPI/5,394,14:01:42,51.95087,-2.54841,123,12
"$$BUZZ,395,14:01:48,51.95087,-2.54841,00123,12*C724",M0RPI/5,395,14:01:48,51.95087,-2.54841,123,12
"$$BUZZ,396,14:01:54,51.95087,-2.54841,00122,13*FB7A",M0RPI/5,396,14:01:54,51.95087,-2.54841,122,13
"$$BUZZ,397,14:02:00,51.95087,-2.54841,00122,12*0C07",M0RPI/5,397,14:02:00,51.95087,-2.54841,122,12
"$$BUZZ,398,14:02:06,51.95087,-2.54841,00122,12*E873",M0RPI/5,398,14:02:06,51.95087,-2.54841,122,12
"$$BUZZ,399,14:02:12,51.95087,-2.54842,00122,13*DF60",M0RPI/5,399,14:02:12,51.95087,-2.54842,122,13
"$$BUZZ,400,14:02:18,51.95087,-2.54842,00123,13*B37B",M0RPI/5,400,14:02:18,51.95087,-2.54842,123,13
"$$BUZZ,401,14:02:24,51.95087,-2.54842,00123,14*900D",M0RPI/5,401,14:02:24,51.95087,-2.54842,123,14
"$$BUZZ,402,14:02:30,51.95087,-2.54842,00123,14*FE47",M0RPI/5,402,14:02:30,51.95087,-2.54842,123,14
"$$BUZZ,403,14:02:36,51.95087,-2.54842,00123,14*D174",M0RPI/5,403,14:02:36,51.95087,-2.54842,123,14
"$$BUZZ,404,14:02:42,51.95087,-2.54842,00123,14*5C67",M0RPI/5,404,14:02:42,51.95087,-2.54842,123,14
"$$BUZZ,405,14:02:48,51.95087,-2.54842,00123,14*D585",M0RPI/5,405,14:02:48,51.95087,-2.54842,123,14
"$$BUZZ,406,14:02:54,51.95087,-2.54842,00123,14*8F4E",M0RPI/5,406,14:02:54,51.95087,-2.54842,123,14
"$$BUZZ,407,14:03:00,51.95087,-2.54843,00124,13*2AEE",M0RPI/5,407,14:03:00,51.95087,-2.54843,124,13
"$$BUZZ,408,14:03:06,51.95087,-2.54843,00123,13*9FB7",M0RPI/5,408,14:03:06,51.95087,-2.54843,123,13
"$$BUZZ,409,14:03:12,51.95087,-2.54843,00123,13*094A",M0RPI/5,409,14:03:12,51.95087,-2.54843,123,13
"$$BUZZ,410,14:03:18,51.95087,-2.54844,00123,14*DA91",M0RPI/5,410,14:03:18,51.95087,-2.54844,123,14
"$$BUZZ,411,14:03:24,51.95087,-2.54843,00123,13*E51D",M0RPI/5,411,14:03:24,51.95087,-2.54843,123,13
"$$BUZZ,412,14:03:30,51.95087,-2.54844,00123,13*97AD",M0RPI/5,412,14:03:30,51.95087,-2.54844,123,13
"$$BUZZ,413,14:03:36,51.95086,-2.54844,00123,14*1666",M0RPI/5,413,14:03:36,51.95086,-2.54844,123,14
"$$BUZZ,414,14:03:42,51.95086,-2.54844,00123,14*9B75",M0RPI/5,414,14:03:42,51.95086,-2.54844,123,14
"$$BUZZ,415,14:03:48,51.95086,-2.54844,00123,14*1297",M0RPI/5,415,14:03:48,51.95086,-2.54844,123,14
"$$BUZZ,416,14:03:54,51.95087,-2.54844,00123,13*E6A4",M0RPI/5,416,14:03:54,51.95087,-2.54844,123,13
"$$BUZZ,417,14:04:00,51.95087,-2.54844,00123,13*191E",M0RPI/5,417,14:04:00,51.95087,-2.54844,123,13
"$$BUZZ,418,14:04:06,51.95087,-2.54844,00124,14*DCA0",M0RPI/5,418,14:04:06,51.95087,-2.54844,124,14
"$$BUZZ,419,14:04:12,51.95087,-2.54844,00124,14*4A5D",M0RPI/5,419,14:04:12,51.95087,-2.54844,124,14
"$$BUZZ,420,14:04:18,51.95087,-2.54844,00124,14*2C8C",M0RPI/5,420,14:04:18,51.95087,-2.54844,124,14
"$$BUZZ,421,14:04:24,51.95087,-2.54843,00123,14*32CA",M0RPI/5,421,14:04:24,51.95087,-2.54843,123,14
"$$BUZZ,422,14:04:30,51.95087,-2.54843,00123,14*5C80",M0RPI/5,422,14:04:30,51.95087,-2.54843,123,14
